Age,Gender,Income,Marital_Status,Education,Occupation,Claim_Amount
40.0,Male,279310.0,Single,Master's,Teacher,4262.0
24.0,Male,7609.0,Single,Bachelor's,Teacher,1117.0
35.0,Female,23885.0,Single,Master's,Doctor,4905.0
19.0,Male,77611.0,Single,Bachelor's,CEO,4670.0
66.0,Male,56219.0,Married,PhD,Engineer,73171.0
71.0,Female,190208.0,Single,Master's,Waiter,9004.0
53.0,Male,404427.9082545613,Single,Bachelor's,Teacher,81100.0
54.0,Male,140684.0,Single,PhD,Engineer,3096.0
33.0,Female,286673.0,Single,Bachelor's,Engineer,2116.0
39.0,Male,8938.0,Single,PhD,Waiter,9609.0
59.0,Female,40012.0,Single,Bachelor's,CEO,1276.0
21.0,Female,212481.0,Single,PhD,CEO,8408.0
21.0,Male,20325.0,Single,PhD,Engineer,2750.0
22.0,Female,193534.0,Single,PhD,Teacher,5755.0
34.0,Male,195493.0,Single,Master's,CEO,1400.0
72.0,Female,94929.0,Single,Master's,Waiter,23734.0
62.0,Female,185030.0,Single,Bachelor's,CEO,3957.0
42.0,Female,96199.0,Married,PhD,Waiter,5152.0
36.0,Male,138779.0,Single,PhD,CEO,1523.0
46.0,Female,237336.0,Married,PhD,Waiter,89634.0
59.0,Female,33192.0,Married,Bachelor's,Doctor,7597.0
59.0,Female,111571.0,Single,Bachelor's,CEO,3686.0
43.0,Female,190269.0,Married,PhD,CEO,7404.0
40.0,Female,109644.0,Married,PhD,CEO,2525.0
60.0,Female,30628.0,Single,PhD,CEO,7701.0
63.0,Female,162437.0,Married,Master's,Waiter,9456.0
72.0,Male,166720.0,Single,Master's,CEO,8081.0
39.0,Male,232850.0,Single,PhD,CEO,1181.0
20.0,Male,25708.0,Single,Master's,Waiter,681.0
37.0,Female,101509.0,Single,PhD,CEO,3894.0
25.0,Female,252942.0,Single,Master's,Waiter,89811.0
26.0,Female,21471.0,Single,Bachelor's,CEO,8166.0
25.0,Male,225943.0,Single,PhD,CEO,5956.0
31.0,Female,10983.0,Single,Bachelor's,Teacher,9631.0
77.0,Female,16070.0,Married,PhD,Waiter,8694.0
26.0,Female,244928.0,Single,Bachelor's,CEO,8613.0
38.0,Female,201853.0,Single,PhD,Waiter,99668.0
57.0,Female,155646.0,Single,Bachelor's,CEO,1221.0
22.0,Female,156270.0,Married,PhD,CEO,7206.0
56.0,Female,33135.0,Married,PhD,CEO,5227.0
62.0,Female,190152.0,Married,PhD,CEO,2540.0
77.0,Female,16070.0,Married,PhD,Waiter,8694.0
37.0,Female,231684.0,Single,Bachelor's,CEO,6606.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
48.0,Female,23828.0,Married,Bachelor's,Doctor,4528.0
79.0,Female,30199.0,Single,PhD,Teacher,8712.0
63.0,Male,114089.0,Single,PhD,CEO,6677.0
56.0,Female,201807.0,Single,PhD,CEO,6049.0
22.0,Male,180099.0,Married,Master's,Engineer,45098.0
71.0,Female,173772.0,Married,Bachelor's,Waiter,26941.0
71.0,Female,129011.0,Married,Bachelor's,CEO,7403.0
25.0,Female,22571.0,Married,Bachelor's,Teacher,5033.0
66.0,Female,108623.0,Single,Master's,Waiter,8475.0
23.0,Female,253732.0,Single,Master's,CEO,3678.0
46.0,Male,200671.0,Married,Bachelor's,CEO,238.0
61.0,Male,44019.0,Single,PhD,Waiter,62008.0
54.0,Female,260118.0,Single,PhD,CEO,1726.0
33.0,Male,191381.0,Married,Master's,Engineer,1988.0
44.0,Male,96772.0,Single,Master's,Waiter,15565.0
32.0,Female,277377.0,Single,PhD,Doctor,50351.0
45.0,Female,10410.0,Single,Bachelor's,Teacher,9780.0
26.0,Male,110144.0,Married,Bachelor's,CEO,4830.0
67.0,Female,176399.0,Single,Bachelor's,Waiter,7157.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
73.0,Female,49948.0,Married,Bachelor's,CEO,5293.0
64.0,Male,189535.0,Single,PhD,CEO,4168.0
30.0,Male,25482.0,Single,Master's,Engineer,413.0
102.42154354562416,Female,195593.0,Single,Master's,Engineer,8887.0
63.0,Female,45273.0,Single,PhD,Teacher,50934.0
77.0,Female,116049.0,Single,PhD,Waiter,1425.0
59.0,Female,33192.0,Married,Bachelor's,Doctor,7597.0
25.0,Female,32558.0,Single,Master's,Waiter,3485.0
48.0,Female,26427.0,Single,Master's,Waiter,6386.0
47.0,Male,229631.0,Married,PhD,CEO,1648.0
50.0,Male,72675.0,Single,PhD,CEO,2797.0
75.0,Female,43008.0,Single,PhD,Teacher,3818.0
39.0,Male,224629.0,Married,Bachelor's,Waiter,192.0
36.0,Female,20412.0,Married,PhD,CEO,7748.0
64.0,Male,281635.0,Single,Master's,CEO,6939.0
25.0,Female,125449.0,Single,Master's,CEO,2308.0
42.0,Female,92132.0,Single,Bachelor's,CEO,4631.0
24.0,Female,74597.0,Single,PhD,CEO,8835.0
102.42154354562416,Male,31736.0,Married,Master's,Engineer,9738.0
39.0,Male,247148.0,Single,Master's,Doctor,8481.0
43.0,Male,167843.0,Married,Bachelor's,CEO,3505.0
62.0,Female,36240.0,Single,Bachelor's,Engineer,6612.0
67.0,Male,282863.0,Married,PhD,CEO,1838.0
27.0,Male,163611.0,Married,PhD,CEO,3221.0
57.0,Female,35349.0,Married,PhD,Doctor,4416.0
56.0,Female,134110.0,Married,Bachelor's,Engineer,2304.0
58.0,Female,60417.0,Single,PhD,CEO,3131.0
34.0,Female,243721.0,Single,Bachelor's,Waiter,4620.0
53.0,Male,207530.0,Single,Bachelor's,Engineer,66966.0
41.0,Female,258621.0,Single,PhD,Engineer,6616.0
45.0,Female,45639.0,Married,Bachelor's,Doctor,933.0
47.0,Male,90124.0,Single,Master's,CEO,2398.0
46.0,Female,134214.0,Single,PhD,Engineer,99841.0
70.0,Female,31720.0,Married,PhD,Engineer,2446.0
36.0,Male,55764.0,Married,Master's,Waiter,278.0
79.0,Male,173015.0,Married,Bachelor's,Engineer,10679.0
76.0,Female,112459.0,Single,Bachelor's,CEO,8386.0
61.0,Male,176510.0,Single,Master's,CEO,3029.0
64.0,Male,404427.9082545613,Single,PhD,CEO,7453.0
77.0,Female,17571.0,Married,Bachelor's,Engineer,9969.0
70.0,Male,296692.0,Married,Master's,CEO,2673.0
49.0,Male,404427.9082545613,Single,Bachelor's,CEO,5159.0
63.0,Female,27174.0,Married,PhD,Waiter,2768.0
54.0,Female,99998.0,Single,PhD,Engineer,5640.0
69.0,Male,9154.0,Married,PhD,Engineer,4822.0
31.0,Female,10983.0,Single,Bachelor's,Teacher,9631.0
29.0,Male,68826.0,Married,PhD,Engineer,51450.0
42.0,Female,404427.9082545613,Married,PhD,CEO,9718.0
59.0,Female,247328.0,Married,Master's,CEO,7288.0
24.0,Male,110020.0,Single,PhD,CEO,5125.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
34.0,Male,48355.0,Married,PhD,Teacher,677.0
26.0,Female,24633.0,Single,Bachelor's,Teacher,5405.0
19.0,Male,97072.0,Married,Master's,CEO,2796.0
53.0,Female,235142.0,Single,Master's,Waiter,16957.0
50.0,Female,177000.0,Single,Bachelor's,CEO,4055.0
66.0,Male,40827.0,Single,Master's,Waiter,8424.0
18.0,Male,235277.0,Married,PhD,Teacher,9459.0
19.0,Female,36234.0,Single,PhD,Teacher,4798.0
39.0,Female,41557.0,Married,Bachelor's,Engineer,7085.0
65.0,Female,12547.0,Married,PhD,Waiter,4171.0
47.0,Female,123610.0,Single,Bachelor's,CEO,2177.0
43.0,Female,22981.0,Married,Master's,CEO,6040.0
29.0,Male,248954.0,Married,PhD,Engineer,81603.0
39.0,Female,34428.0,Married,Master's,Teacher,7363.0
29.0,Female,25673.0,Married,Bachelor's,Doctor,4530.0
76.0,Female,231177.0,Single,PhD,CEO,6397.0
62.0,Female,48679.0,Single,Master's,CEO,1493.0
76.0,Female,190757.0,Single,Master's,CEO,3538.0
62.0,Male,235017.0,Single,PhD,Engineer,8292.0
32.0,Female,186953.0,Single,PhD,Waiter,30743.0
78.0,Female,209055.0,Single,PhD,CEO,4129.0
21.0,Female,278295.0,Married,Master's,CEO,9309.0
78.0,Female,125151.0,Married,PhD,CEO,6371.0
37.0,Female,280090.0,Married,Master's,Engineer,4828.0
72.0,Female,202396.0,Single,Master's,CEO,7688.0
74.0,Male,155384.0,Married,Master's,CEO,9426.0
76.0,Female,291569.0,Married,Master's,Waiter,2551.0
70.0,Female,81704.0,Married,PhD,Doctor,11263.0
57.0,Female,274286.0,Single,Master's,Engineer,51790.0
40.0,Female,79154.0,Single,Master's,CEO,7289.0
53.0,Male,145315.0,Married,PhD,Teacher,5619.0
48.0,Female,26427.0,Single,Master's,Waiter,6386.0
35.0,Female,193008.0,Single,Master's,CEO,9188.0
42.0,Female,152713.0,Married,PhD,CEO,2284.0
29.0,Male,148431.0,Single,Bachelor's,Waiter,11688.0
49.0,Female,36091.0,Married,Master's,Engineer,7253.0
76.0,Female,144768.0,Single,Bachelor's,Engineer,33138.0
69.0,Female,294297.0,Single,PhD,CEO,8493.0
51.0,Female,285238.0,Married,Bachelor's,CEO,6974.0
21.0,Female,223224.0,Single,PhD,CEO,6789.0
52.0,Female,46864.0,Single,PhD,CEO,4718.0
52.0,Female,404427.9082545613,Single,Bachelor's,Teacher,5130.0
37.0,Female,44183.0,Single,Master's,CEO,4077.0
61.0,Male,404427.9082545613,Married,PhD,Engineer,3194.0
34.0,Female,118634.0,Married,PhD,Teacher,3282.0
30.0,Female,105777.0,Single,Bachelor's,Doctor,77711.0
37.0,Female,285584.0,Single,Master's,CEO,1669.0
38.0,Male,107864.0,Single,Bachelor's,CEO,8432.0
64.0,Male,266928.0,Single,Master's,CEO,9076.0
22.0,Female,76091.0,Married,Master's,Waiter,5028.0
68.0,Female,126683.0,Married,Master's,Teacher,88892.0
52.0,Female,143646.0,Single,Master's,CEO,7971.0
64.0,Female,125707.0,Married,Master's,CEO,1791.0
73.0,Female,27966.0,Married,Bachelor's,Engineer,1960.0
37.0,Female,186161.0,Married,Master's,Waiter,8218.0
56.0,Female,108326.0,Married,Master's,Teacher,1419.0
75.0,Female,91860.0,Single,PhD,CEO,5786.0
102.42154354562416,Female,124509.0,Single,PhD,CEO,3770.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
32.0,Male,294810.0,Married,PhD,Teacher,9858.0
40.0,Female,160651.0,Married,PhD,CEO,2431.0
78.0,Male,21535.0,Married,Master's,Engineer,1493.0
53.0,Male,199449.0,Married,Master's,CEO,4146.0
56.0,Male,175865.0,Single,PhD,Teacher,3894.0
27.0,Male,191880.0,Single,Bachelor's,CEO,1229.0
19.0,Female,227459.0,Single,Master's,Engineer,8510.0
45.0,Male,19416.0,Single,Master's,Engineer,9412.0
21.0,Female,79069.0,Single,Bachelor's,Doctor,81230.0
60.0,Female,198329.0,Single,Master's,CEO,2116.0
71.0,Female,18312.0,Single,PhD,Teacher,4606.0
56.0,Male,230419.0,Married,PhD,Doctor,9420.0
19.0,Female,404427.9082545613,Single,PhD,Waiter,2062.0
62.0,Female,87758.0,Single,PhD,Doctor,29460.0
19.0,Male,288249.0,Single,Bachelor's,CEO,8521.0
41.0,Female,164778.0,Single,Bachelor's,CEO,7976.0
21.0,Female,122670.0,Single,Master's,CEO,7485.0
65.0,Female,69673.0,Married,Master's,CEO,8620.0
29.0,Female,235998.0,Married,Bachelor's,Teacher,80989.0
57.0,Female,35349.0,Married,PhD,Doctor,4416.0
59.0,Female,197957.0,Single,Bachelor's,CEO,1293.0
54.0,Female,72651.0,Single,Bachelor's,Waiter,5555.0
31.0,Female,41147.0,Single,Bachelor's,Engineer,8204.0
61.0,Female,226985.0,Single,Bachelor's,Teacher,64147.0
70.0,Female,25205.0,Single,Master's,CEO,3133.0
67.0,Male,10367.0,Married,Bachelor's,Doctor,4274.0
69.0,Female,97326.0,Single,PhD,CEO,7150.0
25.0,Male,25464.0,Married,PhD,Doctor,6887.0
73.0,Male,150583.0,Single,PhD,CEO,5685.0
46.0,Male,171244.0,Married,Master's,Engineer,7708.0
50.0,Female,133550.0,Married,Bachelor's,Engineer,6269.0
43.0,Female,19023.0,Single,PhD,Teacher,2459.0
29.0,Female,32833.0,Single,Bachelor's,Doctor,4274.0
20.0,Male,250784.0,Married,Master's,Teacher,89796.0
32.0,Female,182663.0,Single,PhD,Waiter,48802.0
102.42154354562416,Male,47262.0,Single,PhD,Teacher,31788.0
77.0,Male,271052.0,Married,Bachelor's,CEO,7824.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
37.0,Female,30082.0,Single,Bachelor's,Doctor,2150.0
23.0,Female,43115.0,Single,PhD,Teacher,280.0
79.0,Female,278432.0,Married,Master's,Engineer,59942.0
19.0,Female,28700.0,Married,Bachelor's,Waiter,5816.0
79.0,Male,34708.0,Married,Bachelor's,Teacher,4790.0
41.0,Female,25762.0,Married,Master's,Teacher,7695.0
73.0,Female,130077.0,Single,Bachelor's,Waiter,3073.0
68.0,Male,278301.0,Married,PhD,CEO,1332.0
70.0,Male,267103.0,Married,Master's,Doctor,2481.0
34.0,Female,118634.0,Married,PhD,Teacher,3282.0
29.0,Female,238452.0,Single,Master's,CEO,8836.0
32.0,Female,277377.0,Single,PhD,Doctor,50351.0
47.0,Female,54402.0,Single,Bachelor's,CEO,1096.0
102.42154354562416,Female,261311.0,Single,PhD,CEO,7255.0
59.0,Female,187253.0,Married,Bachelor's,CEO,2578.0
46.0,Male,60418.0,Single,PhD,Engineer,6093.0
45.0,Female,286716.0,Single,PhD,CEO,4514.0
43.0,Female,33664.0,Single,Bachelor's,Engineer,752.0
102.42154354562416,Female,12014.0,Single,PhD,Engineer,8207.0
27.0,Female,25253.0,Single,PhD,CEO,5465.0
58.0,Female,252978.0,Single,Bachelor's,Waiter,5643.0
57.0,Female,296507.0,Single,Bachelor's,CEO,6171.0
25.0,Female,22571.0,Married,Bachelor's,Teacher,5033.0
63.0,Female,290619.0,Single,PhD,Engineer,48148.0
37.0,Female,28410.0,Married,Bachelor's,Teacher,4643.0
22.0,Female,253269.0,Single,Bachelor's,CEO,2142.0
27.0,Female,73743.0,Married,Bachelor's,CEO,2704.0
44.0,Female,102528.0,Single,Master's,Engineer,3033.0
57.0,Female,66498.0,Single,PhD,CEO,2819.0
51.0,Female,260653.0,Single,Master's,CEO,8550.0
23.0,Female,43115.0,Single,PhD,Teacher,280.0
42.0,Male,204583.0,Single,PhD,CEO,1398.0
67.0,Male,58333.0,Married,PhD,CEO,4028.0
35.0,Male,172671.0,Married,Bachelor's,Teacher,7173.0
56.0,Male,11406.0,Single,Master's,Doctor,387.0
46.0,Male,60418.0,Single,PhD,Engineer,6093.0
75.0,Female,152569.0,Married,Bachelor's,CEO,8248.0
77.0,Female,17571.0,Married,Bachelor's,Engineer,9969.0
22.0,Female,193534.0,Single,PhD,Teacher,5755.0
66.0,Female,108623.0,Single,Master's,Waiter,8475.0
51.0,Male,132951.0,Single,Master's,CEO,8437.0
75.0,Male,178535.0,Married,Master's,Engineer,41115.0
38.0,Female,87842.0,Married,PhD,Engineer,51766.0
25.0,Female,208000.0,Married,Bachelor's,CEO,9447.0
50.0,Male,132537.0,Single,Bachelor's,Teacher,38672.0
37.0,Male,191238.0,Married,Bachelor's,Teacher,43593.0
37.0,Male,27083.0,Single,Bachelor's,CEO,2807.0
31.0,Female,89475.0,Single,Master's,Teacher,47537.0
26.0,Female,121032.0,Single,Master's,CEO,9550.0
21.0,Female,42914.0,Married,Master's,Doctor,2082.0
21.0,Female,216986.0,Married,PhD,CEO,6752.0
73.0,Male,150583.0,Single,PhD,CEO,5685.0
64.0,Female,76301.0,Married,Bachelor's,Engineer,4075.0
18.0,Female,86606.0,Single,PhD,CEO,9808.0
39.0,Male,8938.0,Single,PhD,Waiter,9609.0
71.0,Female,31700.0,Married,Master's,CEO,6278.0
20.0,Female,234196.0,Single,PhD,CEO,4204.0
72.0,Female,168204.0,Single,PhD,CEO,7566.0
26.0,Female,27188.0,Married,Master's,Doctor,5145.0
34.0,Female,238337.0,Single,PhD,CEO,6527.0
61.0,Male,29236.0,Married,Bachelor's,Teacher,68025.0
79.0,Female,195361.0,Single,Master's,CEO,3589.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
46.0,Female,215922.0,Single,Master's,Waiter,8429.0
31.0,Male,33268.0,Single,PhD,CEO,2930.0
102.42154354562416,Male,84969.0,Single,Master's,CEO,5423.0
63.0,Female,42817.0,Single,Master's,CEO,7155.0
67.0,Female,187893.0,Single,Bachelor's,CEO,8154.0
22.0,Female,84577.0,Single,PhD,CEO,5380.0
77.0,Female,17571.0,Married,Bachelor's,Engineer,9969.0
71.0,Male,186036.0,Married,Bachelor's,Doctor,2936.0
19.0,Female,227459.0,Single,Master's,Engineer,8510.0
40.0,Male,279310.0,Single,Master's,Teacher,4262.0
59.0,Female,177569.0,Single,Master's,CEO,7951.0
21.0,Female,141746.0,Single,Master's,Teacher,34582.0
102.42154354562416,Female,51960.0,Married,PhD,Teacher,82295.0
56.0,Female,75596.0,Single,Master's,Teacher,84557.0
21.0,Male,18799.0,Married,Master's,Waiter,7532.0
72.0,Female,26799.0,Single,PhD,CEO,9362.0
26.0,Female,404427.9082545613,Single,Bachelor's,CEO,2911.0
29.0,Male,68826.0,Married,PhD,Engineer,51450.0
21.0,Female,144357.0,Married,Master's,Engineer,3774.0
79.0,Male,76087.0,Single,Bachelor's,Waiter,18294.0
33.0,Female,286673.0,Single,Bachelor's,Engineer,2116.0
58.0,Female,74019.0,Single,Bachelor's,CEO,3467.0
43.0,Female,229792.0,Married,Bachelor's,Engineer,84669.0
74.0,Male,124452.0,Single,PhD,Engineer,9031.0
40.0,Female,253012.0,Single,Master's,Doctor,53938.0
34.0,Female,25715.0,Married,PhD,Doctor,4365.0
69.0,Male,95411.0,Single,Master's,CEO,1287.0
48.0,Male,24346.0,Married,PhD,CEO,1717.0
50.0,Female,215833.0,Single,PhD,CEO,7901.0
56.0,Female,134110.0,Married,Bachelor's,Engineer,2304.0
26.0,Female,133511.0,Married,PhD,Engineer,8527.0
59.0,Male,201388.0,Single,PhD,Doctor,3346.0
30.0,Female,105777.0,Single,Bachelor's,Doctor,77711.0
70.0,Female,285204.0,Single,Master's,CEO,26525.0
21.0,Male,18799.0,Married,Master's,Waiter,7532.0
49.0,Male,211109.0,Married,PhD,Engineer,7736.0
18.0,Male,35080.0,Married,Master's,Doctor,18728.0
48.0,Male,24936.0,Single,Bachelor's,Waiter,54266.0
68.0,Female,78344.0,Single,Bachelor's,Waiter,5646.0
71.0,Male,45626.0,Single,PhD,Teacher,8478.0
24.0,Male,7609.0,Single,Bachelor's,Teacher,1117.0
76.0,Female,65196.0,Single,PhD,Waiter,4974.0
64.0,Male,154508.0,Married,Master's,CEO,7370.0
31.0,Female,214428.0,Single,PhD,CEO,2596.0
50.0,Female,51694.0,Single,Master's,CEO,3246.0
41.0,Female,404427.9082545613,Married,Bachelor's,CEO,9343.0
23.0,Female,43115.0,Single,PhD,Teacher,280.0
22.0,Male,24599.0,Married,Master's,CEO,2762.0
44.0,Male,276862.0,Single,PhD,Engineer,64686.0
72.0,Male,291517.0,Married,PhD,Waiter,64950.0
39.0,Male,247148.0,Single,Master's,Doctor,8481.0
25.0,Male,31203.0,Single,PhD,Teacher,9512.0
43.0,Female,85011.0,Single,Bachelor's,CEO,3119.0
34.0,Female,11907.0,Married,Bachelor's,Engineer,7419.0
44.0,Female,172385.0,Married,Bachelor's,CEO,6990.0
78.0,Female,284266.0,Married,Bachelor's,CEO,8136.0
21.0,Female,36504.0,Single,PhD,Teacher,4089.0
37.0,Female,37098.0,Married,Bachelor's,CEO,1752.0
46.0,Female,259350.0,Married,Master's,Engineer,9173.0
35.0,Male,238079.0,Married,Master's,CEO,5604.0
40.0,Female,27670.0,Single,PhD,Engineer,5312.0
60.0,Female,404427.9082545613,Single,Master's,Waiter,1635.0
73.0,Male,44362.0,Single,PhD,Engineer,3520.0
42.0,Male,72541.0,Single,Bachelor's,CEO,8632.0
37.0,Female,40141.0,Married,Master's,Waiter,9339.0
63.0,Female,62039.0,Single,PhD,Doctor,8751.0
43.0,Male,20243.0,Married,Bachelor's,Waiter,8889.0
68.0,Male,103604.0,Married,PhD,CEO,1661.0
49.0,Female,32743.0,Married,PhD,CEO,1909.0
74.0,Female,75062.0,Married,Bachelor's,Waiter,17450.0
36.0,Male,60701.0,Married,Master's,Waiter,36642.0
54.0,Female,99998.0,Single,PhD,Engineer,5640.0
28.0,Female,113688.0,Married,Bachelor's,Doctor,83957.0
65.0,Male,279321.0,Married,Master's,Teacher,76664.0
46.0,Female,134214.0,Single,PhD,Engineer,99841.0
72.0,Female,404427.9082545613,Married,PhD,Waiter,683.0
58.0,Male,39574.0,Married,Bachelor's,CEO,5274.0
57.0,Female,26220.0,Married,Master's,Doctor,16777.0
33.0,Female,263226.0,Married,PhD,Waiter,1519.0
40.0,Female,404427.9082545613,Single,Bachelor's,CEO,2909.0
102.42154354562416,Male,116188.0,Single,Bachelor's,CEO,1769.0
53.0,Female,235142.0,Single,Master's,Waiter,16957.0
102.42154354562416,Female,73190.0,Single,PhD,CEO,6981.0
76.0,Male,131889.0,Single,Bachelor's,CEO,4791.0
33.0,Male,8916.0,Single,Master's,Teacher,2748.0
58.0,Male,276257.0,Married,Bachelor's,CEO,8612.0
44.0,Male,291486.0,Single,Master's,Doctor,7769.0
78.0,Female,292954.0,Single,Bachelor's,CEO,8499.0
19.0,Male,186314.0,Single,Bachelor's,Waiter,77019.0
78.0,Male,99877.0,Single,Master's,Teacher,6290.0
34.0,Female,201463.0,Single,Master's,Engineer,3346.0
41.0,Female,32385.0,Single,Bachelor's,Teacher,2790.0
102.42154354562416,Female,60972.0,Married,Bachelor's,CEO,2723.0
36.0,Male,23889.0,Married,Bachelor's,CEO,2790.0
61.0,Male,11212.0,Married,PhD,Engineer,2245.0
79.0,Female,190677.0,Single,PhD,CEO,5133.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
73.0,Male,44362.0,Single,PhD,Engineer,3520.0
65.0,Female,6192.0,Married,Master's,Waiter,5072.0
72.0,Female,59953.0,Single,PhD,CEO,6100.0
39.0,Female,46025.0,Single,Master's,CEO,5518.0
63.0,Female,42156.0,Single,Bachelor's,Engineer,2734.0
43.0,Female,112048.0,Married,Master's,Doctor,79469.0
76.0,Female,17960.0,Single,Master's,Waiter,8682.0
34.0,Female,157840.0,Single,PhD,CEO,9534.0
69.0,Female,88590.0,Single,Bachelor's,Waiter,2535.0
26.0,Male,232920.0,Single,PhD,CEO,6800.0
45.0,Female,30793.0,Married,Master's,Teacher,1230.0
34.0,Male,71409.0,Married,Master's,Engineer,10741.0
45.0,Female,92713.0,Married,Master's,CEO,3841.0
20.0,Female,269313.0,Married,Bachelor's,Engineer,6324.0
67.0,Female,231365.0,Single,Bachelor's,Doctor,9621.0
71.0,Female,34357.0,Married,PhD,Waiter,5044.0
39.0,Female,34428.0,Married,Master's,Teacher,7363.0
20.0,Female,241173.0,Single,Master's,CEO,7717.0
41.0,Male,212652.0,Single,Bachelor's,CEO,7517.0
60.0,Male,286767.0,Single,PhD,Waiter,3655.0
49.0,Male,42807.0,Married,Master's,Doctor,7867.0
55.0,Female,46175.0,Married,PhD,CEO,3663.0
36.0,Female,22846.0,Single,Bachelor's,Teacher,4447.0
33.0,Male,27405.0,Married,Master's,CEO,9884.0
46.0,Female,136706.0,Married,Master's,Engineer,7214.0
71.0,Male,87125.0,Married,Master's,CEO,8097.0
32.0,Female,210754.0,Married,Master's,Engineer,58231.0
40.0,Male,37940.0,Single,Bachelor's,Teacher,8082.0
50.0,Female,24625.0,Single,Bachelor's,Teacher,3275.0
24.0,Male,244574.0,Single,PhD,Engineer,17552.0
74.0,Female,404427.9082545613,Single,Master's,CEO,5605.0
102.42154354562416,Male,210070.0,Single,PhD,CEO,2169.0
19.0,Male,51880.0,Single,Master's,Waiter,7786.0
58.0,Male,149844.0,Married,PhD,Waiter,4892.0
43.0,Female,19023.0,Single,PhD,Teacher,2459.0
72.0,Male,10987.0,Single,PhD,Doctor,5887.0
46.0,Female,134214.0,Single,PhD,Engineer,99841.0
54.0,Male,222289.0,Single,Master's,Teacher,61063.0
48.0,Female,126951.0,Single,Master's,CEO,1004.0
22.0,Male,200869.0,Married,PhD,CEO,3737.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
63.0,Male,232001.0,Single,Bachelor's,Engineer,8386.0
79.0,Female,265390.0,Single,Master's,CEO,2845.0
58.0,Male,19247.0,Single,Bachelor's,Doctor,5824.0
40.0,Male,94049.0,Single,PhD,CEO,5819.0
76.0,Male,169347.0,Single,PhD,Waiter,78329.0
64.0,Female,76301.0,Married,Bachelor's,Engineer,4075.0
102.42154354562416,Female,44519.0,Single,Bachelor's,CEO,2628.0
45.0,Female,92713.0,Married,Master's,CEO,3841.0
102.42154354562416,Female,290873.0,Single,Bachelor's,CEO,4638.0
36.0,Male,60701.0,Married,Master's,Waiter,36642.0
44.0,Female,160698.0,Married,Bachelor's,Waiter,16426.0
46.0,Male,146339.0,Married,PhD,CEO,3637.0
77.0,Male,404427.9082545613,Single,Bachelor's,Waiter,4071.0
50.0,Female,196939.0,Married,Master's,CEO,5675.0
73.0,Female,77946.0,Single,PhD,CEO,1192.0
75.0,Female,116193.0,Single,Master's,CEO,5447.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
77.0,Female,17571.0,Married,Bachelor's,Engineer,9969.0
30.0,Male,404427.9082545613,Married,Master's,Teacher,85014.0
46.0,Female,84264.0,Single,PhD,CEO,4723.0
30.0,Female,30730.0,Married,Bachelor's,Doctor,8601.0
77.0,Female,198686.0,Single,PhD,Doctor,8239.0
57.0,Female,274286.0,Single,Master's,Engineer,51790.0
39.0,Male,8938.0,Single,PhD,Waiter,9609.0
39.0,Female,234353.0,Married,Bachelor's,Engineer,81355.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
65.0,Male,279321.0,Married,Master's,Teacher,76664.0
33.0,Male,208740.0,Married,PhD,CEO,9462.0
